,HDFC.NS,BAJFINANCE.NS,IBULHSGFIN.NS,ZEEL.NS,TCS.NS,HEROMOTOCO.NS,BRITANNIA.NS,COALINDIA.NS,EICHERMOT.NS,HINDUNILVR.NS
2019-02-04 09:15:00,0.008795411089866256,-0.012916585159511551,-0.04111106374474971,-0.018764091453192133,0.010000270605886596,-0.009653610350431885,0.004613964933866566,-0.004928274461319271,0.023642929574207994,0.0018340058179633356
2019-02-01 09:15:00,0.020235662032458857,0.020797251356979407,0.02098692936789992,-0.06785906754915605,0.007869507858628833,0.07394940700431762,0.01666824581480575,-0.00645447134492394,0.03459994224625085,0.020445228315964847
2019-01-31 09:15:00,0.019381655430821265,-0.007956040201791525,-0.012186078034655323,-0.02224506560553241,0.016503457539597477,0.0011298166112121422,-0.0034592674792259803,-0.002442287119054587,0.0045774433420084915,0.017249848464073292
2019-01-30 09:15:00,-0.01898767053678807,0.03178229397944987,-0.03678779282853484,0.03033919552784048,-0.0006808602122998497,-0.00846848001162992,0.009040738214354471,0.011907408942466224,0.00222490632817407,-0.01329195436611752
2019-01-29 09:15:00,-0.01263545907722774,0.02320522628762456,-0.001001018474547033,0.010983140202483588,0.014194373401534621,0.013353324816377743,-0.007304594328121139,-0.011767290996426705,-0.05554505089094697,0.007859983460628328
2019-01-28 09:15:00,-0.01562343191991078,-0.05425940881257907,-0.06071190356888012,0.17242460725150965,0.01780505534281951,-0.026796175235216713,-0.000997910987893036,0.01923512133379024,-0.0031172224690564354,-0.007855218832291344
2019-01-25 09:15:00,0.003399154444307495,-0.013696755962741225,-0.037491919844861,-0.26610582132730254,0.010123320189159957,-0.043025607816280065,-0.0031708643557658567,-0.012955144410102815,-0.003266083041311929,-0.0015344991030832311
2019-01-24 09:15:00,0.006561968893623149,0.0004934062062049716,-0.00667781189869654,0.002310269113779073,0.013835611846860107,-0.002056546111488866,0.0040576180544495966,-0.007537117824166439,0.0013141584359599445,-0.004357147682563567
2019-01-23 09:15:00,-0.010685068279881027,0.004748539523332207,-0.02338993409412371,0.017871854446832813,-0.013828302482002175,-0.01024813344637665,0.01591812562174133,-0.009659701199746129,0.0032761147173701044,0.009713175908053984
2019-01-22 09:15:00,-0.012497157508556067,0.010677646940576935,-0.009256973558687154,-0.026107853099356593,-0.0035625959720057,0.010968919153171663,0.0016675137094535053,-0.00545851528384278,-0.00021971193454162208,0.0018890186683231391
2019-01-21 09:15:00,-0.0011959162086153663,0.02017383727170796,-0.015354484820253367,-0.008289788775103557,0.0042353545652331626,-0.036050021561017664,-0.007236727136956889,-0.004347826086956497,-0.00471111264682067,0.0016054405523309168
2019-01-18 09:15:00,0.001147353122540995,0.002760361319281701,0.0007345890247167919,-0.0013608666632380917,0.003352148773825947,-0.0016703738438929028,-0.01114714193863986,-0.008834315987061525,-0.012130624334752538,-0.004224963981765639
2019-01-17 09:15:00,0.014962050039556862,-0.013210963294498446,-0.015489363505419185,-0.0247733069140168,0.012913415554256957,0.008246957027148394,0.009871714604817727,0.0,-0.0176410172748952,-0.011875573748702739
2019-01-16 09:15:00,-0.008608801648413378,-0.013190175163073747,0.025653706653039787,-0.010288926915609453,0.0012581515818097522,-0.01068374724309673,-0.0025597231677260135,-0.002578942017911756,0.004724249386614199,-0.009665573647952841
2019-01-15 09:15:00,0.011654516459097986,0.023341677618681,0.02263096668898079,0.019415267955705806,0.030084130058251723,0.015329595804630225,0.02256194569181358,0.007579038745165745,0.007704870271834752,0.014711690465844418
2019-01-14 09:15:00,-0.011147972767912129,0.012170908539707481,-0.03087669111463065,-0.006540254449152405,-0.0159019011976147,-0.011123566439596444,0.005424803964587888,-0.005812728109862775,-0.0013262994825374852,-0.003108398284227043
2019-01-11 09:15:00,0.005706807215520193,-0.00017893193460272183,0.002333465660500522,-0.0006647132081306628,-0.024357310534896204,-0.006936119198492907,0.0025575508212354325,-0.0032188841201716833,-0.002359397012158926,-0.00940540097248943
2019-01-10 09:15:00,-0.007443783528110259,-0.003842650558457117,-0.009126863401277774,0.0002216201739957402,0.0008479809733461519,-0.0061107257894603695,-0.001196369226620475,0.001504432033947678,0.01305991321818567,0.0006722415528710446
2019-01-09 09:15:00,0.018377192321051394,-0.0050057944965418155,0.011322395354432357,-0.0008856280347389056,-0.0034855681054402066,-0.011059521636277214,0.001003334940892442,-0.0027861515078044796,0.01229254617073594,0.007990526927263097
2019-01-08 09:15:00,-0.007070846504921402,-0.006481065239351658,0.02349157677967173,-0.024408722351417778,-0.0022919940618476575,0.004175221981479904,-0.017256186512313976,-0.005117257775020034,0.01080658100208165,-0.00789936747340192
2019-01-07 09:15:00,0.00015210829962408745,-0.008714873836433323,-0.04326339347677011,-0.0021554046205171096,0.01121562676929111,-0.010007244509297686,0.0067570045108982235,-0.008456659619450302,-0.013589567244594258,0.0018241006280896865
2019-01-04 09:15:00,0.01845780543182496,-0.003924639446053146,0.01610232411165513,0.005417704916818478,-0.012158202152477537,-0.008889856386529171,-0.004209302459561748,0.006382978723404209,-0.00533366214940767,-0.003746406369225297
2019-01-03 09:15:00,-0.022113976870337004,-0.010654003227189568,-0.030452289861852444,-0.018713424333798523,-0.01214064215850108,-0.010470908395759149,0.006111877084440165,-0.007182074229658331,-0.044933696031175696,0.002129356091063128
2019-01-02 09:15:00,-0.014111486105494064,-0.016109320155428097,-0.0029002808014575443,-0.020822488287350338,0.010773596528245388,-0.025914453989454134,0.004447253061012235,-0.019875789034193847,-0.0876391506119415,-0.009161068360256985
2019-01-01 09:15:00,0.020651827631395614,0.004423263612445272,-0.010657581362220947,0.007975627443824074,0.005150418503745202,0.0075219771784649225,-0.003964131059493892,0.0031152647975076775,0.00158901244407339,-0.010194294825510819
2018-12-31 09:15:00,-0.0058587216202469206,0.003928136224313539,0.005416515261627897,0.004215407205274246,-0.0015822367146132166,-0.0058765442523437406,0.005454220540180632,-0.006397040991479974,0.0014790271817171075,-0.0013172110259024317
2018-12-28 09:15:00,0.015958116825584234,0.018418007569336314,0.004910690491009895,0.021640866586202012,-0.006757590651253587,-0.001981574749142956,0.007511250045447948,-0.031574716198412345,0.005636113391245701,0.003939624396870567
2018-12-27 09:15:00,0.00801717236699595,0.007692607599607104,0.017579741825331174,0.020547206580235233,0.010454160761410591,-0.014613222177275786,-0.004386619738848241,0.012750430510314326,-0.0037606537895175096,0.013005162505935308
2018-12-26 09:15:00,0.016402466036550267,0.0009746969063844091,0.013732072017088814,0.04190037273719227,-0.015272373639887982,0.0021462091395392235,-0.003741303147367092,-0.00503423272105008,-0.005574947841100353,0.0038942936019945584
2018-12-24 09:15:00,-0.02383760225487408,-0.010168875120598164,0.0029381459090342954,-0.024676168142455324,0.01197381083828275,-0.04685408437513172,-0.00617026722825742,-0.017606318291759404,-0.01639575198450649,-0.010451885548066309
2018-12-21 09:15:00,-0.013217185512385599,-5.784608682524173e-05,-0.03451334156177144,-0.030631072713817598,-0.02980988129497164,-0.011067039800001344,-0.016099798872819315,0.008780670211318009,-0.02052135109683717,-0.016764345100177214
2018-12-20 09:15:00,-0.003532320821757362,-0.0021179098951931152,0.007622179709185772,-0.006879461961608158,-0.007315351012697757,0.016988426513944166,-0.017963051317278822,-0.0017928165268612517,0.005689701644914447,-0.00571880341982145
2018-12-19 09:15:00,0.015215138920017912,0.02555088556175522,0.08118729179788398,0.005294967851344978,-0.00975930007411352,0.002167918084290621,0.01898259456914797,-0.0033750489692910834,0.003771102584301911,0.0022002166661008182
2018-12-18 09:15:00,-0.004259431065844144,0.023359218844689167,-0.00620645792479535,-0.07801134486468253,-0.0032342541665070224,0.003636514657723966,0.0017387456009418933,0.001590809942844329,0.007084979701274419,-0.005376317844270062
2018-12-17 09:15:00,0.02954151605547417,-0.004806320446893109,-0.014440675815961312,0.025334546097098398,0.0022867439769442832,-0.00861321874968235,0.008753871058558627,0.017398353865866634,-0.0007757751286493475,-0.005294185804060492
2018-12-14 09:15:00,-0.01954124367962984,-0.0011048169587833945,0.02217353607884265,-0.008608466467320608,0.003606387825133117,-0.0010849386442401965,-0.0023701804809131977,0.010631735073731718,0.01762676552385045,0.002694618775256341
2018-12-13 09:15:00,0.0009535603045101038,-0.0019446474911599676,0.05638026025098464,0.02469909654538216,-0.016957592430672408,0.018289813095105245,0.028365761875306816,-0.009919015984786173,-0.0175617405520192,0.00894463240746135
2018-12-12 09:15:00,0.018344023709158996,0.027691336632069685,0.05974882655533942,0.006055531287209037,0.008400024414062512,0.07234758785804529,0.019785149404176083,0.020239544704469203,0.04776376992141218,0.024625299777520482
2018-12-11 09:15:00,-0.0006556517178074595,0.013024128294517379,0.009175719563270679,0.027351711180825022,0.01224817824365787,-0.002527474535327423,0.005552496727345035,0.016586236860237635,0.010524477786132858,-0.0005011829767183063
2018-12-10 09:15:00,-0.022984075715311025,-0.03651941410572768,-0.04219850879575504,-0.02356514483416472,-0.009723287298777028,-0.006619293238853907,-0.008218741414440456,0.005913384990430259,0.0015915438971172424,-0.015622430103155227
2018-12-07 09:15:00,0.00285225954288304,0.022179821361000718,-0.022499489397019068,0.019540830531733944,0.0012545792448732662,0.013232030669240835,0.006362281507084955,-0.016001687472356974,0.007108923473464035,0.012656147004232565
2018-12-06 09:15:00,-0.013936045872157798,-0.02473845992407475,-0.055387391450030576,-0.01916630501354466,-0.0070013947069266225,-0.0084357084357084,-0.03448105475064667,-0.019160199306032966,-0.025538076785349695,-0.0252150728864996
2018-12-05 09:15:00,0.017453452529567315,-0.019441312426566104,-0.034030155786595184,-0.015974441095538028,-0.0020389266408314954,-0.005424923145994076,-3.236159616237799e-05,-0.027552019616420953,-0.025981351109379602,0.02237709215033834
2018-12-04 09:15:00,-0.02085071252208759,0.013911923880557842,0.026371272250785394,0.020723766792533738,0.014351266556447806,0.009622027349469153,-0.00045238401801583894,0.013052208835341306,-0.007039431123864182,-0.009832357258941049
2018-12-03 09:15:00,-0.004147812971342368,-0.011447393067375855,0.09425658818923632,-0.027220667507992458,0.007189139801378142,-0.005007871521553464,0.0,0.016741552493662493,0.006921508999780945,0.04082096669665769
2018-11-30 09:15:00,0.016715202349181002,0.012447616665419936,0.020463423295454586,0.013377605078672028,0.003927444329451024,0.012728686595807615,0.02049562232005675,-0.00810044572475166,-0.004931700039840892,-0.008199038733389896
2018-11-29 09:15:00,0.01467844856230549,0.03894217706178171,0.012854805702174454,0.009843924116217373,-0.01176973400806014,0.005885049783801,0.017266785938112816,-0.0038330126432777334,0.017740239023353865,0.02095603847787153
2018-11-28 09:15:00,0.013829757324186787,-0.009402739864447285,-0.00873367673345482,0.03951670998572654,0.04954372406510377,0.013860014317569114,-0.012142466820963094,-0.016077760583960377,-0.029246914411766634,-0.0006346839123403392
2018-11-27 09:15:00,0.009046733630618364,0.017059154702118162,-0.005977388544935458,-0.004982708579148287,0.02391529440329987,-0.038312775570952584,0.004493978040168489,0.004586216935132059,-0.0017066696805082548,-0.0061352931031393165
2018-11-26 09:15:00,0.005844091117864991,0.005500775837182559,-0.0043219324645186186,0.005993243899793166,0.018509793304468225,0.05423699768657353,-0.00010986673132984404,-0.022988482512351194,-0.010817443718370456,0.041131887898190556
2018-11-22 09:15:00,0.00297081427363044,-0.020180637239613386,0.0004962594927475639,0.04593114505539431,0.00030355895591882565,0.0019573671730568343,0.000676153524825418,-0.01647832193675214,-0.004430913741066966,-0.008787228033374617
2018-11-21 09:15:00,-0.004608921669340127,0.021196566993780808,-0.0017690348757278818,-0.020977446481696527,-0.03527219486223876,-0.01623257567072478,0.01968854544480636,-0.001912411461675756,-0.015425413223960849,-0.002390819851313508
2018-11-20 09:15:00,-0.011872444282342465,0.008111203913860887,-0.03706733804785145,0.0029096202911027547,-0.012720414093925658,-0.006894404026229761,-0.016835991260154226,-0.010221395994092664,-0.01210176417543618,-0.004349373638107834
2018-11-19 09:15:00,0.005479076540993999,-0.01713090413031726,-0.04228664043052488,0.007213664665068453,0.008401344106354625,0.0063303962382939005,0.0070447944698392995,0.0018964536756116424,0.006553450955124385,0.007282013501810791
2018-11-16 09:15:00,0.019097984937592738,0.02596849936365775,-0.048021326397840514,0.005439695897737629,0.007341751971189359,0.013602998247324027,0.022257971956143763,0.0019000570457801125,0.03297929835854729,-0.00993527314971232
2018-11-15 09:15:00,0.007856863757745192,0.02064129499950984,-0.04104612499473681,0.013786764319174027,-0.004147528102978804,0.02619790775804831,0.008210421680691526,-0.00978365419949434,0.030344154445470783,-0.00550856961345092
2018-11-14 09:15:00,0.007919150341899828,0.003916827646334831,-0.0031474842634848788,-0.006619479242369941,-0.02806270349521267,-0.011164323675689425,-0.007187954518458439,0.0007531998351557601,-7.319449516896004e-05,0.026569340591662938
2018-11-13 09:15:00,0.01603648664530133,0.003248991054823458,-0.026928619234867113,0.0006852862469441945,0.010496893146830999,0.014210946916666467,0.009552690841374556,0.006252345337800946,0.059643706239437266,0.01015530814359411
2018-11-12 09:15:00,-0.01112270879545485,-0.04115182856474486,0.0035956335883007284,-0.027435313275502637,0.002959367566814919,-0.039689469832444035,0.0019281571959639532,-0.01694921998006038,-0.024965309438420125,-0.010941006232767503
2018-11-09 09:15:00,0.00013767657205243644,0.011475982129620865,0.03636254250780446,0.007385001114231349,-0.01696577135029942,0.02359311806676101,-0.011014618537991572,0.0056190295239120225,-0.006847660170075653,0.017489430560567065
2018-11-07 09:15:00,0.005509691033479758,0.003696934434768595,0.003377214944610518,-0.003012061728574933,0.004889570797814491,0.011379352407824728,0.015594473035136724,0.003948921905412517,0.004016080250959231,0.007291905248391517
2018-11-06 09:15:00,0.0072508225907623736,-0.008328347527788882,-0.00599448524919044,0.022470642104176264,0.022132890565772723,0.0028969730523724646,0.0011794967844955817,0.00586339231012456,0.0003325618015010967,-0.004938933212457641
2018-11-05 09:15:00,-0.017265950218410486,-0.010028173538672469,-0.042255193244349565,-0.0067973262909536425,-0.011811114041470616,-0.016847354547702698,0.020264238528834078,0.010705480562909653,-0.00537619542672374,0.0009765923305167235
2018-11-02 09:15:00,0.03541431578550647,-0.014391483984412035,0.02404610725321854,-0.01219781073937376,-0.011520107879697816,0.037371330524218926,0.0032168784052846178,0.001723407426021728,0.031011136367774084,0.019158353055751753
2018-11-01 09:15:00,-0.004097781545852719,0.014921008205309505,0.018991177911269475,-0.009532294950934106,-0.0012383068306531797,0.010824081411374697,-0.010818386906197075,-0.018974217203750476,0.0058313439202120065,-0.008663703015875268
2018-10-31 09:15:00,0.058227151243720465,0.0111188703231897,0.08509386867891555,0.014962298827402742,0.02287839057886254,-0.0041637424182975336,0.0360139134032349,-0.035164081901057576,0.03987408194427089,0.01798430775280746
2018-10-30 09:15:00,-0.015602920171378543,-0.01012407486398148,-0.0031105740611458987,0.03048927611000707,0.012720496434059259,0.00874586025907309,0.00919923267818401,-0.04018784981995793,-0.020301145935115894,0.025854867527104197
2018-10-29 09:15:00,-0.0021737566682011877,0.01776478283080385,0.12816195386745477,0.02276494026095599,0.039964440770249965,0.016448887720133643,0.01461145275350062,0.022411909129054886,-0.015798114032066768,-0.0034333230135970005
2018-10-26 09:15:00,0.00451475383428801,0.0016701937232335151,-0.007546003999569839,-0.024858364427224333,-0.029087978636838874,0.0038031982592832136,0.002109542825705857,-0.0038979661797768905,-0.012936640001075084,-0.008463013213001136
2018-10-25 09:15:00,-0.02698900417343164,0.01003544886316421,-0.07291808569506875,-0.006547152919501031,0.002434406275358292,-0.002424372114913087,-0.009484888591433815,0.017853966481627515,-0.023536224497459624,-0.009079670094954584
2018-10-24 09:15:00,0.03242919885689943,0.10965509418166408,0.011774264059686512,-0.005255983268891429,0.0026306378768816696,-0.008295897093236637,-0.022681920718553905,-0.00036057725370408633,0.016465842380063878,0.021842016221929272
2018-10-23 09:15:00,0.017156093791337534,-0.015127519570143577,0.030147934184907133,-0.025823699439636916,-0.031187585699389175,-0.002763763340352776,-0.017132203728572493,0.006715085675192745,-0.007442570759205291,-0.020726844015339196
2018-10-22 09:15:00,-0.0011744924992470596,-0.011749545593903288,0.09077705373082301,-0.013181018978688286,-0.005331356592198966,0.007022412248871124,0.0029909475543723474,0.0012720556470275923,0.03698440249295665,0.004118094208984235
2018-10-19 09:15:00,-0.04462541526593944,-0.004650081376424087,-0.1709884390370523,-0.01811905475818476,-0.008396430515806186,-0.03376611179832556,0.004053383620974627,-0.016970346922396518,-0.016052289979362477,0.010499375425136126
2018-10-17 09:15:00,-0.010505310275800706,-0.0685839664588852,-0.13082047100428074,-0.013092057257018341,-0.01676605187555813,-0.030274213809748263,-0.027972977973423352,0.012662807804947995,-0.04452181287692769,0.010218632341923106
2018-10-16 09:15:00,0.013474508198378476,0.0011491399447078887,-0.043787593802394276,-0.0058201058201058364,0.006565811145486045,0.004841631643166977,0.005095546555846431,0.002720841707261723,-0.018447194574238823,0.013038001511582742
2018-10-15 09:15:00,0.0015026154496720068,0.008240913157517848,0.018187683872539884,0.01242765725576156,0.01626437490367305,-0.0043884487935710315,-0.014919653034085933,-0.010588701157225211,-0.019632893762155046,-0.027586600045434118
